id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
400787253,Appalachian State,31,Wyoming,13,teamrankings,52.5,-26,Appalachian State -26
400787318,Buffalo,22,Bowling Green,28,consensus,,6.5,Bowling Green -6.5
400787318,Buffalo,22,Bowling Green,28,numberfire,68,7,Bowling Green -7
400787318,Buffalo,22,Bowling Green,28,teamrankings,67.5,7,Bowling Green -7
400787319,Kent State,20,Miami (OH),14,consensus,,-10.5,Kent State -10.5
400787319,Kent State,20,Miami (OH),14,numberfire,43,-11,Kent State -11
400787319,Kent State,20,Miami (OH),14,teamrankings,43,-10.5,Kent State -10.5
400787446,Georgia State,33,Liberty,41,consensus,,-2,Georgia State -2
400763616,Marshall,27,Old Dominion,7,consensus,,-18,Marshall -18
400763616,Marshall,27,Old Dominion,7,numberfire,54,-16.5,Marshall -16.5
400763616,Marshall,27,Old Dominion,7,teamrankings,54,-16.5,Marshall -16.5
400787313,Louisiana,14,Akron,35,numberfire,53.5,-7.5,Louisiana -7.5
400787313,Louisiana,14,Akron,35,teamrankings,54,-7.5,Louisiana -7.5
400756942,Georgia Tech,31,North Carolina,38,consensus,,-10.5,Georgia Tech -10.5
400756942,Georgia Tech,31,North Carolina,38,numberfire,63,-6,Georgia Tech -6
400756942,Georgia Tech,31,North Carolina,38,teamrankings,61.5,-6.5,Georgia Tech -6.5
400603877,Auburn,35,San José State,21,consensus,,-20.5,Auburn -20.5
400603877,Auburn,35,San José State,21,numberfire,56.5,-21,Auburn -21
400603877,Auburn,35,San José State,21,teamrankings,56.5,-21.5,Auburn -21.5
400764877,SMU,23,East Carolina,49,consensus,,6.5,East Carolina -6.5
400764877,SMU,23,East Carolina,49,numberfire,57,3,East Carolina -3
400764877,SMU,23,East Carolina,49,teamrankings,64.5,6,East Carolina -6
400763528,Illinois,14,Nebraska,13,consensus,,7.5,Nebraska -7.5
400763528,Illinois,14,Nebraska,13,numberfire,57,3,Nebraska -3
400763528,Illinois,14,Nebraska,13,teamrankings,57,3,Nebraska -3
400763618,Southern Mississippi,49,North Texas,14,consensus,,-13.5,Southern Mississippi -13.5
400763618,Southern Mississippi,49,North Texas,14,numberfire,66.5,-16.5,Southern Mississippi -16.5
400763618,Southern Mississippi,49,North Texas,14,teamrankings,66.5,-14.5,Southern Mississippi -14.5
400603884,Tennessee,20,Arkansas,24,consensus,,-7.5,Tennessee -7.5
400603884,Tennessee,20,Arkansas,24,numberfire,54,-6,Tennessee -6
400603884,Tennessee,20,Arkansas,24,teamrankings,53.5,-5.5,Tennessee -5.5
400603882,Middle Tennessee,13,Vanderbilt,17,consensus,,-4.5,Middle Tennessee -4.5
400603882,Middle Tennessee,13,Vanderbilt,17,numberfire,49.5,-2,Middle Tennessee -2
400763615,Louisiana Tech,43,Louisiana,14,numberfire,58.5,-14,Louisiana Tech -14
400763615,Louisiana Tech,43,Louisiana,14,teamrankings,60,-14,Louisiana Tech -14
400787251,Nevada,17,UNLV,23,consensus,,-11.5,Nevada -11.5
400787251,Nevada,17,UNLV,23,numberfire,56.5,-6,Nevada -6
400787251,Nevada,17,UNLV,23,teamrankings,57,-6,Nevada -6
400787249,Utah State,33,Colorado State,18,consensus,,-7,Utah State -7
400787249,Utah State,33,Colorado State,18,numberfire,50.5,-6,Utah State -6
400787249,Utah State,33,Colorado State,18,teamrankings,50,-6,Utah State -6
400787444,Arkansas State,49,Idaho,35,consensus,,-20.5,Arkansas State -20.5
400787444,Arkansas State,49,Idaho,35,numberfire,60,-22,Arkansas State -22
400787444,Arkansas State,49,Idaho,35,teamrankings,60,-21.5,Arkansas State -21.5
400787445,Louisiana Monroe,31,Georgia Southern,51,consensus,,6,Georgia Southern -6
400787445,Louisiana Monroe,31,Georgia Southern,51,numberfire,47.5,5.5,Georgia Southern -5.5
400787445,Louisiana Monroe,31,Georgia Southern,51,teamrankings,48,5.5,Georgia Southern -5.5
400603880,Kentucky,34,Eastern Kentucky,27,consensus,,-31.5,Kentucky -31.5
400763619,UTEP,6,UT San Antonio,25,consensus,,2,UT San Antonio -2
400763619,UTEP,6,UT San Antonio,25,numberfire,58,3.5,UT San Antonio -3.5
400763619,UTEP,6,UT San Antonio,25,teamrankings,58,3.5,UT San Antonio -3.5
400787252,New Mexico,38,New Mexico State,29,consensus,,-14,New Mexico -14
400787252,New Mexico,38,New Mexico State,29,numberfire,66,-11,New Mexico -11
400787252,New Mexico,38,New Mexico State,29,teamrankings,65.5,-10.5,New Mexico -10.5
400787248,Boise State,55,Hawai'i,0,consensus,,-23.5,Boise State -23.5
400787248,Boise State,55,Hawai'i,0,numberfire,56,-27.5,Boise State -27.5
400787248,Boise State,55,Hawai'i,0,teamrankings,57,-27.5,Boise State -27.5
400787250,San Diego State,21,Fresno State,7,consensus,,-9.5,San Diego State -9.5
400787250,San Diego State,21,Fresno State,7,numberfire,51.5,-7.5,San Diego State -7.5
400787250,San Diego State,21,Fresno State,7,teamrankings,51.5,-7.5,San Diego State -7.5
400757043,Colorado,24,Oregon,41,consensus,,12,Oregon -12
400757043,Colorado,24,Oregon,41,numberfire,69,6.5,Oregon -6.5
400757043,Colorado,24,Oregon,41,teamrankings,68.5,6.5,Oregon -6.5
400757045,USC,12,Washington,17,consensus,,-17,USC -17
400757045,USC,12,Washington,17,numberfire,58.5,-17,USC -17
400757045,USC,12,Washington,17,teamrankings,59.5,-17,USC -17
400764880,Houston,49,SMU,28,consensus,,-21,Houston -21
400764880,Houston,49,SMU,28,numberfire,70,-25,Houston -25
400764880,Houston,49,SMU,28,teamrankings,70,-25,Houston -25
400763623,Marshall,31,Southern Mississippi,10,consensus,,-6.5,Marshall -6.5
400763623,Marshall,31,Southern Mississippi,10,numberfire,57,-3,Marshall -3
400763623,Marshall,31,Southern Mississippi,10,teamrankings,58,-3,Marshall -3
400756946,Virginia Tech,28,NC State,13,consensus,,-2,Virginia Tech -2
400756946,Virginia Tech,28,NC State,13,numberfire,44,-2.5,Virginia Tech -2.5
400756946,Virginia Tech,28,NC State,13,teamrankings,44,-2.5,Virginia Tech -2.5
400763537,Ohio State,49,Maryland,28,consensus,,-28.5,Ohio State -28.5
400763537,Ohio State,49,Maryland,28,numberfire,57,-32.5,Ohio State -32.5
400763537,Ohio State,49,Maryland,28,teamrankings,57.5,-31.5,Ohio State -31.5
400763433,Kansas State,45,TCU,52,consensus,,7,TCU -7
400763433,Kansas State,45,TCU,52,numberfire,61.5,9,TCU -9
400763433,Kansas State,45,TCU,52,teamrankings,61.5,8.5,TCU -8.5
400763432,Kansas,7,Baylor,66,consensus,,38,Baylor -38
400763432,Kansas,7,Baylor,66,numberfire,77,46,Baylor -46
400763432,Kansas,7,Baylor,66,teamrankings,76.5,46,Baylor -46
400763540,Rutgers,24,Michigan State,31,consensus,,17,Michigan State -17
400763540,Rutgers,24,Michigan State,31,numberfire,56,12.5,Michigan State -12.5
400763540,Rutgers,24,Michigan State,31,teamrankings,56,12,Michigan State -12
400757048,Utah,30,California,24,consensus,,-7,Utah -7
400757048,Utah,30,California,24,numberfire,60.5,-7.5,Utah -7.5
400757048,Utah,30,California,24,teamrankings,60.5,-7.5,Utah -7.5
400756948,Clemson,43,Georgia Tech,24,consensus,,-7.5,Clemson -7.5
400756948,Clemson,43,Georgia Tech,24,numberfire,52,-7,Clemson -7
400756948,Clemson,43,Georgia Tech,24,teamrankings,52,-7.5,Clemson -7.5
400603903,LSU,45,South Carolina,24,consensus,,13,South Carolina -13
400603903,LSU,45,South Carolina,24,numberfire,50,20.5,South Carolina -20.5
400603903,LSU,45,South Carolina,24,teamrankings,50.5,20.5,South Carolina -20.5
400603899,Alabama,27,Arkansas,14,consensus,,-16,Alabama -16
400603899,Alabama,27,Arkansas,14,numberfire,47.5,-15.5,Alabama -15.5
400603899,Alabama,27,Arkansas,14,teamrankings,48,-15,Alabama -15
400763434,Texas,24,Oklahoma,17,consensus,,13.5,Oklahoma -13.5
400763434,Texas,24,Oklahoma,17,numberfire,60,16.5,Oklahoma -16.5
400763434,Texas,24,Oklahoma,17,teamrankings,59.5,15,Oklahoma -15
400603901,Missouri,3,Florida,21,consensus,,3.5,Florida -3.5
400603901,Missouri,3,Florida,21,numberfire,39.5,6.5,Florida -6.5
400603901,Missouri,3,Florida,21,teamrankings,38.5,6.5,Florida -6.5
400756950,Florida State,29,Miami,24,consensus,,-9,Florida State -9
400756950,Florida State,29,Miami,24,numberfire,54.5,-6.5,Florida State -6.5
400756950,Florida State,29,Miami,24,teamrankings,54,-6.5,Florida State -6.5
400763535,Michigan,38,Northwestern,0,consensus,,-10,Michigan -10
400763535,Michigan,38,Northwestern,0,numberfire,37,-10.5,Michigan -10.5
400763535,Michigan,38,Northwestern,0,teamrankings,37,-10.5,Michigan -10.5
400603902,Ole Miss,52,New Mexico State,3,consensus,,-43,Ole Miss -43
400603902,Ole Miss,52,New Mexico State,3,numberfire,69.5,-46,Ole Miss -46
400603902,Ole Miss,52,New Mexico State,3,teamrankings,70,-46,Ole Miss -46
400763584,Notre Dame,41,Navy,24,consensus,,-16,Notre Dame -16
400763584,Notre Dame,41,Navy,24,numberfire,59,-15,Notre Dame -15
400763584,Notre Dame,41,Navy,24,teamrankings,59.5,-13.5,Notre Dame -13.5
400603904,Tennessee,38,Georgia,31,consensus,,2.5,Georgia -2.5
400603904,Tennessee,38,Georgia,31,numberfire,60,2.5,Georgia -2.5
400603904,Tennessee,38,Georgia,31,teamrankings,59.5,2.5,Georgia -2.5
400763436,West Virginia,26,Oklahoma State,33,consensus,,-6,West Virginia -6
400763436,West Virginia,26,Oklahoma State,33,numberfire,62.5,-5,West Virginia -5
400763436,West Virginia,26,Oklahoma State,33,teamrankings,63.5,-5,West Virginia -5
400763534,Iowa,29,Illinois,20,consensus,,-10,Iowa -10
400763534,Iowa,29,Illinois,20,numberfire,47,-10,Iowa -10
400763534,Iowa,29,Illinois,20,teamrankings,47,-10.5,Iowa -10.5
400787320,Toledo,38,Kent State,7,consensus,,-15.5,Toledo -15.5
400787320,Toledo,38,Kent State,7,numberfire,46.5,-16.5,Toledo -16.5
400787320,Toledo,38,Kent State,7,teamrankings,47,-15.5,Toledo -15.5
400787255,Colorado State,10,Boise State,41,consensus,,12,Boise State -12
400787255,Colorado State,10,Boise State,41,numberfire,60,15,Boise State -15
400787255,Colorado State,10,Boise State,41,teamrankings,60,14.5,Boise State -14.5
400756949,Army,3,Duke,44,consensus,,11,Duke -11
400756949,Army,3,Duke,44,numberfire,47,13,Duke -13
400756949,Army,3,Duke,44,teamrankings,47.5,13.5,Duke -13.5
400763622,Florida International,52,UTEP,12,consensus,,-13,Florida International -13
400763622,Florida International,52,UTEP,12,numberfire,45,-14,Florida International -14
400763622,Florida International,52,UTEP,12,teamrankings,46.5,-13.5,Florida International -13.5
400763626,Western Kentucky,58,Middle Tennessee,28,consensus,,-7.5,Western Kentucky -7.5
400763626,Western Kentucky,58,Middle Tennessee,28,numberfire,70.5,-7,Western Kentucky -7
400763626,Western Kentucky,58,Middle Tennessee,28,teamrankings,69.5,-7,Western Kentucky -7
400763538,Penn State,29,Indiana,7,consensus,,-8,Penn State -8
400763538,Penn State,29,Indiana,7,numberfire,53,-4,Penn State -4
400763538,Penn State,29,Indiana,7,teamrankings,52,-5,Penn State -5
400764882,Temple,49,Tulane,10,consensus,,-14.5,Temple -14.5
400764882,Temple,49,Tulane,10,numberfire,43.5,-14,Temple -14
400764882,Temple,49,Tulane,10,teamrankings,44.5,-14.5,Temple -14.5
400756939,Duke,9,Boston College,7,consensus,,-7,Duke -7
400756939,Duke,9,Boston College,7,numberfire,37.5,-4.5,Duke -4.5
400756939,Duke,9,Boston College,7,teamrankings,37,-4.5,Duke -4.5
400756951,Pittsburgh,26,Virginia,19,consensus,,-10,Pittsburgh -10
400756951,Pittsburgh,26,Virginia,19,numberfire,45,-8,Pittsburgh -8
400756951,Pittsburgh,26,Virginia,19,teamrankings,45,-8,Pittsburgh -8
400787325,Ohio,34,Miami (OH),3,consensus,,-17.5,Ohio -17.5
400787325,Ohio,34,Miami (OH),3,numberfire,50.5,-15,Ohio -15
400787325,Ohio,34,Miami (OH),3,teamrankings,50.5,-15.5,Ohio -15.5
400787321,Bowling Green,62,UMass,38,consensus,,-13.5,Bowling Green -13.5
400787321,Bowling Green,62,UMass,38,numberfire,78,-11.5,Bowling Green -11.5
400787321,Bowling Green,62,UMass,38,teamrankings,78.5,-11.5,Bowling Green -11.5
400763621,Florida Atlantic,26,Rice,27,consensus,,-1.5,Florida Atlantic -1.5
400763621,Florida Atlantic,26,Rice,27,numberfire,56.5,-3.5,Florida Atlantic -3.5
400763621,Florida Atlantic,26,Rice,27,teamrankings,56.5,-3.5,Florida Atlantic -3.5
400756947,Boston College,0,Wake Forest,3,consensus,,-9,Boston College -9
400756947,Boston College,0,Wake Forest,3,numberfire,36,-9.5,Boston College -9.5
400756947,Boston College,0,Wake Forest,3,teamrankings,35.5,-9.5,Boston College -9.5
400787322,Eastern Michigan,21,Akron,47,consensus,,9,Akron -9
400787322,Eastern Michigan,21,Akron,47,numberfire,53,8.5,Akron -8.5
400787322,Eastern Michigan,21,Akron,47,teamrankings,53,8.5,Akron -8.5
400787448,Georgia State,3,Appalachian State,37,consensus,,18,Appalachian State -18
400787448,Georgia State,3,Appalachian State,37,numberfire,61.5,14.5,Appalachian State -14.5
400787448,Georgia State,3,Appalachian State,37,teamrankings,61,14.5,Appalachian State -14.5
400787324,Northern Illinois,59,Ball State,41,consensus,,-10.5,Northern Illinois -10.5
400787324,Northern Illinois,59,Ball State,41,numberfire,54.5,-10.5,Northern Illinois -10.5
400787324,Northern Illinois,59,Ball State,41,teamrankings,54.5,-10.5,Northern Illinois -10.5
400756952,South Florida,45,Syracuse,24,consensus,,-5,South Florida -5
400756952,South Florida,45,Syracuse,24,numberfire,46.5,1.5,Syracuse -1.5
400756952,South Florida,45,Syracuse,24,teamrankings,47,1.5,Syracuse -1.5
400763536,Nebraska,21,Wisconsin,23,consensus,,-1,Nebraska -1
400763536,Nebraska,21,Wisconsin,23,numberfire,51.5,2.5,Wisconsin -2.5
400763536,Nebraska,21,Wisconsin,23,teamrankings,52,2.5,Wisconsin -2.5
400763539,Purdue,13,Minnesota,41,consensus,,2.5,Minnesota -2.5
400763539,Purdue,13,Minnesota,41,numberfire,47.5,3.5,Minnesota -3.5
400763539,Purdue,13,Minnesota,41,teamrankings,47.5,3,Minnesota -3
400763435,Texas Tech,66,Iowa State,31,consensus,,-11.5,Texas Tech -11.5
400763435,Texas Tech,66,Iowa State,31,numberfire,72,-13,Texas Tech -13
400763435,Texas Tech,66,Iowa State,31,teamrankings,72,-11.5,Texas Tech -11.5
400764884,UCF,13,Connecticut,40,consensus,,-3,UCF -3
400764884,UCF,13,Connecticut,40,numberfire,39,1.5,Connecticut -1.5
400764884,UCF,13,Connecticut,40,teamrankings,39,1.5,Connecticut -1.5
400757046,Arizona,44,Oregon State,7,consensus,,-12.5,Arizona -12.5
400757046,Arizona,44,Oregon State,7,numberfire,67,-8.5,Arizona -8.5
400757046,Arizona,44,Oregon State,7,teamrankings,66.5,-8,Arizona -8
400603900,Mississippi State,45,Troy,17,consensus,,-31.5,Mississippi State -31.5
400603900,Mississippi State,45,Troy,17,numberfire,58,-31.5,Mississippi State -31.5
400603900,Mississippi State,45,Troy,17,teamrankings,59,-31.5,Mississippi State -31.5
400763624,North Texas,7,Portland State,66,consensus,,1.5,Portland State -1.5
400757049,Oregon,38,Washington State,45,consensus,,-20,Oregon -20
400757049,Oregon,38,Washington State,45,numberfire,72,-15.5,Oregon -15.5
400757049,Oregon,38,Washington State,45,teamrankings,71,-15.5,Oregon -15.5
400764883,Tulsa,34,Louisiana Monroe,24,consensus,,-7,Tulsa -7
400764883,Tulsa,34,Louisiana Monroe,24,numberfire,66,-10,Tulsa -10
400764883,Tulsa,34,Louisiana Monroe,24,teamrankings,66,-10,Tulsa -10
400787449,Louisiana,49,Texas State,27,numberfire,68,-4,Louisiana -4
400787449,Louisiana,49,Texas State,27,teamrankings,68,-4,Louisiana -4
400787258,Nevada,35,New Mexico,17,consensus,,-6,Nevada -6
400787258,Nevada,35,New Mexico,17,numberfire,54,-4,Nevada -4
400787258,Nevada,35,New Mexico,17,teamrankings,53.5,-4,Nevada -4
400763625,UT San Antonio,31,Louisiana Tech,34,consensus,,11.5,Louisiana Tech -11.5
400763625,UT San Antonio,31,Louisiana Tech,34,numberfire,55,13,Louisiana Tech -13
400763625,UT San Antonio,31,Louisiana Tech,34,teamrankings,54,13,Louisiana Tech -13
400764881,BYU,45,East Carolina,38,consensus,,-8.5,BYU -8.5
400764881,BYU,45,East Carolina,38,numberfire,60,-10,BYU -10
400764881,BYU,45,East Carolina,38,teamrankings,60,-10,BYU -10
400787259,UNLV,27,San José State,33,numberfire,50,3,San José State -3
400787259,UNLV,27,San José State,33,teamrankings,51,3.5,San José State -3.5
400757047,Arizona State,48,Colorado,23,consensus,,-12.5,Arizona State -12.5
400757047,Arizona State,48,Colorado,23,numberfire,57,-16.5,Arizona State -16.5
400757047,Arizona State,48,Colorado,23,teamrankings,57,-16.5,Arizona State -16.5
400787254,Air Force,31,Wyoming,17,consensus,,-21.5,Air Force -21.5
400787254,Air Force,31,Wyoming,17,numberfire,57,-21,Air Force -21
400787254,Air Force,31,Wyoming,17,teamrankings,57,-21,Air Force -21
400787256,Fresno State,14,Utah State,56,consensus,,10,Utah State -10
400787256,Fresno State,14,Utah State,56,numberfire,49.5,13,Utah State -13
400787256,Fresno State,14,Utah State,56,teamrankings,50,13,Utah State -13
400787257,Hawai'i,14,San Diego State,28,consensus,,2,San Diego State -2
400787257,Hawai'i,14,San Diego State,28,numberfire,47,,San Diego State -null
400787257,Hawai'i,14,San Diego State,28,teamrankings,47,-1,Hawai'i -1
400787450,South Alabama,31,Arkansas State,49,consensus,,6,Arkansas State -6
400787450,South Alabama,31,Arkansas State,49,numberfire,57.5,3.5,Arkansas State -3.5
400787450,South Alabama,31,Arkansas State,49,teamrankings,58,3.5,Arkansas State -3.5
400757050,Stanford,56,UCLA,35,consensus,,-5,Stanford -5
400757050,Stanford,56,UCLA,35,numberfire,56,-6.5,Stanford -6.5
400757050,Stanford,56,UCLA,35,teamrankings,56,-6.5,Stanford -6.5
400603898,Kentucky,27,Auburn,30,consensus,,1,Auburn -1
400603898,Kentucky,27,Auburn,30,numberfire,56.5,2,Auburn -2
400603898,Kentucky,27,Auburn,30,teamrankings,57,2,Auburn -2
400763629,North Texas,28,Western Kentucky,55,consensus,,26.5,Western Kentucky -26.5
400763629,North Texas,28,Western Kentucky,55,numberfire,71.5,34.5,Western Kentucky -34.5
400763629,North Texas,28,Western Kentucky,55,teamrankings,71.5,34.5,Western Kentucky -34.5
400790882,Utah State,52,Boise State,26,consensus,,8.5,Boise State -8.5
400790882,Utah State,52,Boise State,26,numberfire,51,7.5,Boise State -7.5
400790882,Utah State,52,Boise State,26,teamrankings,50.5,7.5,Boise State -7.5
400764885,Tulane,7,Houston,42,consensus,,16,Houston -16
400764885,Tulane,7,Houston,42,numberfire,57.5,21,Houston -21
400764885,Tulane,7,Houston,42,teamrankings,57.5,21,Houston -21
400764886,BYU,38,Cincinnati,24,consensus,,-7,BYU -7
400764886,BYU,38,Cincinnati,24,numberfire,68,-4.5,BYU -4.5
400764886,BYU,38,Cincinnati,24,teamrankings,68,-4.5,BYU -4.5
400790883,Fresno State,31,UNLV,28,numberfire,49,5.5,UNLV -5.5
400790883,Fresno State,31,UNLV,28,teamrankings,49,5,UNLV -5
400763545,Ohio State,38,Penn State,10,consensus,,-17.5,Ohio State -17.5
400763545,Ohio State,38,Penn State,10,numberfire,50,-18,Ohio State -18
400763545,Ohio State,38,Penn State,10,teamrankings,49,-18.5,Ohio State -18.5
400763437,Baylor,62,West Virginia,38,consensus,,-18,Baylor -18
400763437,Baylor,62,West Virginia,38,numberfire,75.5,-20.5,Baylor -20.5
400763437,Baylor,62,West Virginia,38,teamrankings,75.5,-20.5,Baylor -20.5
400763438,Iowa State,21,TCU,45,consensus,,18,TCU -18
400763438,Iowa State,21,TCU,45,numberfire,69,20.5,TCU -20.5
400763438,Iowa State,21,TCU,45,teamrankings,68,20.5,TCU -20.5
400757052,Utah,34,Arizona State,18,consensus,,-6.5,Utah -6.5
400757052,Utah,34,Arizona State,18,numberfire,51.5,-4,Utah -4
400757052,Utah,34,Arizona State,18,teamrankings,51.5,-4.5,Utah -4.5
400756953,Clemson,34,Boston College,17,consensus,,-15.5,Clemson -15.5
400756953,Clemson,34,Boston College,17,numberfire,38,-18.5,Clemson -18.5
400756953,Clemson,34,Boston College,17,teamrankings,38,-18,Clemson -18
400603893,LSU,35,Florida,28,consensus,,-6.5,LSU -6.5
400603893,LSU,35,Florida,28,numberfire,43,-6,LSU -6
400603893,LSU,35,Florida,28,teamrankings,43.5,-6,LSU -6
400763542,Michigan,23,Michigan State,27,consensus,,-7,Michigan -7
400763542,Michigan,23,Michigan State,27,numberfire,42,-7,Michigan -7
400763542,Michigan,23,Michigan State,27,teamrankings,42.5,-7,Michigan -7
400603897,Texas A&M,23,Alabama,41,consensus,,3,Alabama -3
400603897,Texas A&M,23,Alabama,41,numberfire,54.5,5,Alabama -5
400603897,Texas A&M,23,Alabama,41,teamrankings,54.5,5,Alabama -5
400756954,Florida State,41,Louisville,21,consensus,,-9,Florida State -9
400756954,Florida State,41,Louisville,21,numberfire,46,-6.5,Florida State -6.5
400756954,Florida State,41,Louisville,21,teamrankings,47,-6.5,Florida State -6.5
400603894,Memphis,37,Ole Miss,24,consensus,,10.5,Ole Miss -10.5
400603894,Memphis,37,Ole Miss,24,numberfire,72,10,Ole Miss -10
400603894,Memphis,37,Ole Miss,24,teamrankings,72,10,Ole Miss -10
400757053,Notre Dame,41,USC,31,consensus,,-3,Notre Dame -3
400757053,Notre Dame,41,USC,31,numberfire,61.5,-6,Notre Dame -6
400757053,Notre Dame,41,USC,31,teamrankings,62,-6,Notre Dame -6
400763544,Northwestern,10,Iowa,40,consensus,,2.5,Iowa -2.5
400763544,Northwestern,10,Iowa,40,numberfire,41,2,Iowa -2
400763544,Northwestern,10,Iowa,40,teamrankings,41,2,Iowa -2
400787323,Western Michigan,41,Central Michigan,39,consensus,,-5,Western Michigan -5
400787323,Western Michigan,41,Central Michigan,39,numberfire,51.5,-4.5,Western Michigan -4.5
400787323,Western Michigan,41,Central Michigan,39,teamrankings,51.5,-5,Western Michigan -5
400787328,Ohio,14,Western Michigan,49,consensus,,-4,Ohio -4
400787328,Ohio,14,Western Michigan,49,numberfire,53,-3,Ohio -3
400787328,Ohio,14,Western Michigan,49,teamrankings,53.5,-3.5,Ohio -3.5
400764887,Connecticut,20,South Florida,28,consensus,,-1.5,Connecticut -1.5
400764887,Connecticut,20,South Florida,28,numberfire,44,-1,Connecticut -1
400764887,Connecticut,20,South Florida,28,teamrankings,44,,South Florida -null
400764888,East Carolina,30,Tulsa,17,consensus,,-11,East Carolina -11
400764888,East Carolina,30,Tulsa,17,numberfire,78,-14.5,East Carolina -14.5
400764888,East Carolina,30,Tulsa,17,teamrankings,77,-14,East Carolina -14
400763546,Wisconsin,24,Purdue,7,consensus,,-20.5,Wisconsin -20.5
400763546,Wisconsin,24,Purdue,7,numberfire,51,-21.5,Wisconsin -21.5
400763546,Wisconsin,24,Purdue,7,teamrankings,51.5,-21.5,Wisconsin -21.5
400763627,Florida Atlantic,17,Marshall,33,consensus,,6.5,Marshall -6.5
400763627,Florida Atlantic,17,Marshall,33,numberfire,46.5,3.5,Marshall -3.5
400763627,Florida Atlantic,17,Marshall,33,teamrankings,46.5,3,Marshall -3
400763628,Middle Tennessee,42,Florida International,34,consensus,,-7,Middle Tennessee -7
400763628,Middle Tennessee,42,Florida International,34,numberfire,52.5,-10,Middle Tennessee -10
400763439,Kansas,20,Texas Tech,30,consensus,,27,Texas Tech -27
400763439,Kansas,20,Texas Tech,30,numberfire,74,33,Texas Tech -33
400763439,Kansas,20,Texas Tech,30,teamrankings,74,33,Texas Tech -33
400760495,Army,21,Bucknell,14,consensus,,-23.5,Army -23.5
400603895,Mississippi State,45,Louisiana Tech,20,consensus,,-15.5,Mississippi State -15.5
400603895,Mississippi State,45,Louisiana Tech,20,numberfire,60.5,-11.5,Mississippi State -11.5
400603895,Mississippi State,45,Louisiana Tech,20,teamrankings,60,-11,Mississippi State -11
400756955,Georgia Tech,28,Pittsburgh,31,consensus,,-3,Georgia Tech -3
400756955,Georgia Tech,28,Pittsburgh,31,numberfire,48.5,-3,Georgia Tech -3
400756955,Georgia Tech,28,Pittsburgh,31,teamrankings,48.5,-3,Georgia Tech -3
400787332,Central Michigan,51,Buffalo,14,consensus,,-7,Central Michigan -7
400787332,Central Michigan,51,Buffalo,14,numberfire,55.5,-6.5,Central Michigan -6.5
400787332,Central Michigan,51,Buffalo,14,teamrankings,55.5,-7,Central Michigan -7
400787327,Miami (OH),12,Northern Illinois,45,consensus,,15.5,Northern Illinois -15.5
400787327,Miami (OH),12,Northern Illinois,45,numberfire,55.5,19,Northern Illinois -19
400787327,Miami (OH),12,Northern Illinois,45,teamrankings,54.5,17.5,Northern Illinois -17.5
400787331,Bowling Green,59,Akron,10,consensus,,-11.5,Bowling Green -11.5
400787331,Bowling Green,59,Akron,10,numberfire,62.5,-12.5,Bowling Green -12.5
400787331,Bowling Green,59,Akron,10,teamrankings,62.5,-12.5,Bowling Green -12.5
400787329,Ball State,19,Georgia State,31,consensus,,-16.5,Ball State -16.5
400787329,Ball State,19,Georgia State,31,numberfire,64.5,-13.5,Ball State -13.5
400787329,Ball State,19,Georgia State,31,teamrankings,63,-14,Ball State -14
400787326,UMass,10,Kent State,15,consensus,,-5,UMass -5
400787326,UMass,10,Kent State,15,numberfire,55,-7,UMass -7
400787326,UMass,10,Kent State,15,teamrankings,55.5,-7,UMass -7
400787260,Colorado State,38,Air Force,23,numberfire,54.5,3.5,Air Force -3.5
400787260,Colorado State,38,Air Force,23,teamrankings,54.5,3.5,Air Force -3.5
400787453,Troy,16,Idaho,19,consensus,,-12.5,Troy -12.5
400787453,Troy,16,Idaho,19,numberfire,62.5,-9.5,Troy -9.5
400787453,Troy,16,Idaho,19,teamrankings,62.5,-10,Troy -10
400756956,Miami,30,Virginia Tech,20,consensus,,-7,Miami -7
400756956,Miami,30,Virginia Tech,20,numberfire,51.5,-3,Miami -3
400756956,Miami,30,Virginia Tech,20,teamrankings,51.5,-3,Miami -3
400756958,Virginia,44,Syracuse,38,consensus,,-8.5,Virginia -8.5
400756958,Virginia,44,Syracuse,38,numberfire,50.5,-7,Virginia -7
400756958,Virginia,44,Syracuse,38,teamrankings,51,-7,Virginia -7
400763541,Indiana,52,Rutgers,55,consensus,,-6.5,Indiana -6.5
400763541,Indiana,52,Rutgers,55,numberfire,66.5,-6.5,Indiana -6.5
400763541,Indiana,52,Rutgers,55,teamrankings,66.5,-6.5,Indiana -6.5
400763543,Minnesota,25,Nebraska,48,consensus,,1.5,Nebraska -1.5
400763543,Minnesota,25,Nebraska,48,numberfire,47.5,,Nebraska -null
400763543,Minnesota,25,Nebraska,48,teamrankings,47,,Nebraska -null
400763630,Old Dominion,37,Charlotte,34,consensus,,-9.5,Old Dominion -9.5
400763630,Old Dominion,37,Charlotte,34,numberfire,49,-4,Old Dominion -4
400763630,Old Dominion,37,Charlotte,34,teamrankings,49.5,-4.5,Old Dominion -4.5
400603896,South Carolina,19,Vanderbilt,10,consensus,,-7,South Carolina -7
400603896,South Carolina,19,Vanderbilt,10,numberfire,45.5,-1.5,South Carolina -1.5
400603896,South Carolina,19,Vanderbilt,10,teamrankings,46,-2,South Carolina -2
400757055,Washington State,52,Oregon State,31,consensus,,-8,Washington State -8
